,Date,sourceCurrency,targetCurrency,askRate,bidRateCK
2259,2025-07-09,NZD,VND,15966.0,15380.0
2260,2025-07-09,SGD,VND,20676.0,20152.0
2261,2025-07-09,THB,VND,831.0,778.0
2262,2025-07-09,USD,VND,,
2263,2025-07-09,USD,VND,,
2264,2025-07-09,USD,VND,26320.0,25978.0
2265,2025-07-10,AUD,VND,17444.0,16860.0
2266,2025-07-10,CAD,VND,19450.0,18827.0
2267,2025-07-10,CHF,VND,33246.0,32592.0
2268,2025-07-10,CNY,VND,3690.0,3570.0
2269,2025-07-10,EUR,VND,31291.0,30260.0
2270,2025-07-10,GBP,VND,36064.0,35113.0
2271,2025-07-10,HKD,VND,3397.0,3195.0
2272,2025-07-10,JPY,VND,182.17,176.01
2273,2025-07-10,KRW,VND,20.0,18.0
2274,2025-07-10,NZD,VND,15994.0,15400.0
2275,2025-07-10,SGD,VND,20678.0,20147.0
2276,2025-07-10,THB,VND,833.0,780.0
2277,2025-07-10,USD,VND,,
2278,2025-07-10,USD,VND,,
2279,2025-07-10,USD,VND,26288.0,25943.0
2280,2025-07-11,AUD,VND,17493.0,16910.0
2281,2025-07-11,CAD,VND,19425.0,18807.0
2282,2025-07-11,CHF,VND,33193.0,32554.0
2283,2025-07-11,CNY,VND,3690.0,3570.0
2284,2025-07-11,EUR,VND,31211.0,30180.0
2285,2025-07-11,GBP,VND,35893.0,34955.0
2286,2025-07-11,HKD,VND,3398.0,3196.0
2287,2025-07-11,JPY,VND,181.22,175.08
2288,2025-07-11,KRW,VND,20.0,18.0
2289,2025-07-11,NZD,VND,15987.0,15398.0
2290,2025-07-11,SGD,VND,20668.0,20140.0
2291,2025-07-11,THB,VND,835.0,782.0
2292,2025-07-11,USD,VND,,
2293,2025-07-11,USD,VND,,
2294,2025-07-11,USD,VND,26295.0,25952.0
2295,2025-07-12,AUD,VND,17504.0,16914.0
2296,2025-07-12,CAD,VND,19440.0,18810.0
2297,2025-07-12,CHF,VND,33166.0,32504.0
2298,2025-07-12,CNY,VND,3690.0,3570.0
2299,2025-07-12,EUR,VND,31201.0,30156.0
2300,2025-07-12,GBP,VND,35782.0,34831.0
2301,2025-07-12,HKD,VND,3399.0,3195.0
2302,2025-07-12,JPY,VND,180.77,174.53
2303,2025-07-12,KRW,VND,20.0,18.0
2304,2025-07-12,NZD,VND,15980.0,15378.0
2305,2025-07-12,SGD,VND,20667.0,20127.0
2306,2025-07-12,THB,VND,838.0,782.0
2307,2025-07-12,USD,VND,,
2308,2025-07-12,USD,VND,,
2309,2025-07-12,USD,VND,26300.0,25945.0
2310,2025-07-14,AUD,VND,17465.0,16889.0
2311,2025-07-14,CAD,VND,19454.0,18833.0
2312,2025-07-14,CHF,VND,33137.0,32496.0
2313,2025-07-14,CNY,VND,3690.0,3570.0
2314,2025-07-14,EUR,VND,31191.0,30157.0
2315,2025-07-14,GBP,VND,35725.0,34784.0
2316,2025-07-14,HKD,VND,3399.0,3196.0
2317,2025-07-14,JPY,VND,180.97,174.78
2318,2025-07-14,KRW,VND,20.0,18.0
2319,2025-07-14,NZD,VND,15920.0,15332.0
2320,2025-07-14,SGD,VND,20651.0,20123.0
2321,2025-07-14,THB,VND,838.0,785.0
2322,2025-07-14,USD,VND,,
2323,2025-07-14,USD,VND,,
2324,2025-07-14,USD,VND,26300.0,25955.0
2325,2025-07-15,AUD,VND,17474.0,16896.0
2326,2025-07-15,CAD,VND,19453.0,18831.0
2327,2025-07-15,CHF,VND,33212.0,32564.0
2328,2025-07-15,CNY,VND,3690.0,3570.0
2329,2025-07-15,EUR,VND,31202.0,30177.0
2330,2025-07-15,GBP,VND,35660.0,34723.0
2331,2025-07-15,HKD,VND,3400.0,3198.0
2332,2025-07-15,JPY,VND,180.57,174.41
2333,2025-07-15,KRW,VND,19.8,17.8
2334,2025-07-15,NZD,VND,15941.0,15354.0
2335,2025-07-15,SGD,VND,20667.0,20141.0
2336,2025-07-15,THB,VND,838.0,784.0
2337,2025-07-15,USD,VND,,
2338,2025-07-15,USD,VND,,
2339,2025-07-15,USD,VND,26310.0,25970.0
2340,2025-07-16,AUD,VND,17373.0,16794.0
2341,2025-07-16,CAD,VND,19426.0,18809.0
2342,2025-07-16,CHF,VND,33018.0,32370.0
2343,2025-07-16,CNY,VND,3690.0,3570.0
2344,2025-07-16,EUR,VND,31077.0,30050.0
2345,2025-07-16,GBP,VND,35555.0,34620.0
2346,2025-07-16,HKD,VND,3404.0,3202.0
2347,2025-07-16,JPY,VND,179.3,173.14
2348,2025-07-16,KRW,VND,19.8,17.8
2349,2025-07-16,NZD,VND,15818.0,15227.0
2350,2025-07-16,SGD,VND,20626.0,20098.0
2351,2025-07-16,THB,VND,837.0,783.0
2352,2025-07-16,USD,VND,,
2353,2025-07-16,USD,VND,,
2354,2025-07-16,USD,VND,26339.0,25998.0
2355,2025-07-17,AUD,VND,17241.0,16663.0
2356,2025-07-17,CAD,VND,19384.0,18768.0
2357,2025-07-17,CHF,VND,32934.0,32275.0
2358,2025-07-17,CNY,VND,3690.0,3570.0
2359,2025-07-17,EUR,VND,31009.0,29981.0
2360,2025-07-17,GBP,VND,35590.0,34659.0
2361,2025-07-17,HKD,VND,3404.0,3201.0
2362,2025-07-17,JPY,VND,179.58,173.46
2363,2025-07-17,KRW,VND,19.7,17.7
2364,2025-07-17,NZD,VND,15770.0,15183.0
2365,2025-07-17,SGD,VND,20598.0,20082.0
2366,2025-07-17,THB,VND,837.0,784.0
2367,2025-07-17,USD,VND,,
2368,2025-07-17,USD,VND,,
2369,2025-07-17,USD,VND,26330.0,25990.0
2370,2025-07-18,AUD,VND,17369.0,16790.0
2371,2025-07-18,CAD,VND,19414.0,18797.0
2372,2025-07-18,CHF,VND,32990.0,32338.0
2373,2025-07-18,CNY,VND,3690.0,3570.0
2374,2025-07-18,EUR,VND,31109.0,30083.0
2375,2025-07-18,GBP,VND,35675.0,34732.0
2376,2025-07-18,HKD,VND,3403.0,3201.0
2377,2025-07-18,JPY,VND,179.66,173.5
2378,2025-07-18,KRW,VND,19.7,17.7
2379,2025-07-18,NZD,VND,15882.0,15294.0
2380,2025-07-18,SGD,VND,20635.0,20109.0
2381,2025-07-18,THB,VND,840.0,786.0
2382,2025-07-18,USD,VND,,
2383,2025-07-18,USD,VND,,
2384,2025-07-18,USD,VND,26331.0,25990.0
2385,2025-07-19,AUD,VND,17347.0,16760.0
2386,2025-07-19,CAD,VND,19423.0,18797.0
2387,2025-07-19,CHF,VND,33015.0,32360.0
2388,2025-07-19,CNY,VND,3690.0,3570.0
2389,2025-07-19,EUR,VND,31080.0,30041.0
2390,2025-07-19,GBP,VND,35603.0,34643.0
2391,2025-07-19,HKD,VND,3405.0,3202.0
2392,2025-07-19,JPY,VND,179.36,173.14
2393,2025-07-19,KRW,VND,19.7,17.7
2394,2025-07-19,NZD,VND,15871.0,15282.0
2395,2025-07-19,SGD,VND,20619.0,20081.0
2396,2025-07-19,THB,VND,841.0,785.0
2397,2025-07-19,USD,VND,,
2398,2025-07-19,USD,VND,,
2399,2025-07-19,USD,VND,26340.0,25990.0
2400,2025-07-21,AUD,VND,17356.0,16772.0
2401,2025-07-21,CAD,VND,19418.0,18801.0
2402,2025-07-21,CHF,VND,33056.0,32405.0
2403,2025-07-21,CNY,VND,3690.0,3570.0
2404,2025-07-21,EUR,VND,31117.0,30089.0
2405,2025-07-21,GBP,VND,35696.0,34760.0
2406,2025-07-21,HKD,VND,3403.0,3201.0
2407,2025-07-21,JPY,VND,180.36,174.25
2408,2025-07-21,KRW,VND,19.7,17.7
2409,2025-07-21,NZD,VND,15869.0,15281.0
2410,2025-07-21,SGD,VND,20647.0,20123.0
2411,2025-07-21,THB,VND,840.0,786.0
2412,2025-07-21,USD,VND,,
2413,2025-07-21,USD,VND,,
2414,2025-07-21,USD,VND,26333.0,25993.0
2415,2025-07-22,AUD,VND,17337.0,16765.0
2416,2025-07-22,CAD,VND,19468.0,18852.0
2417,2025-07-22,CHF,VND,33176.0,32525.0
2418,2025-07-22,CNY,VND,3690.0,3570.0
2419,2025-07-22,EUR,VND,31252.0,30227.0
2420,2025-07-22,GBP,VND,35785.0,34858.0
2421,2025-07-22,HKD,VND,3401.0,3199.0
2422,2025-07-22,JPY,VND,180.8,174.67
2423,2025-07-22,KRW,VND,19.7,17.7
2424,2025-07-22,NZD,VND,15825.0,15235.0
2425,2025-07-22,SGD,VND,20656.0,20129.0
2426,2025-07-22,THB,VND,841.0,788.0
2427,2025-07-22,USD,VND,,
2428,2025-07-22,USD,VND,,
2429,2025-07-22,USD,VND,26321.0,25981.0
2430,2025-07-23,AUD,VND,17522.0,16948.0
2431,2025-07-23,CAD,VND,19606.0,18989.0
2432,2025-07-23,CHF,VND,33358.0,32720.0
2433,2025-07-23,CNY,VND,3690.0,3570.0
2434,2025-07-23,EUR,VND,31344.0,30314.0
2435,2025-07-23,GBP,VND,35914.0,34985.0
2436,2025-07-23,HKD,VND,3402.0,3200.0
2437,2025-07-23,JPY,VND,181.91,175.76
2438,2025-07-23,KRW,VND,19.8,17.8
2439,2025-07-23,NZD,VND,16044.0,15461.0
2440,2025-07-23,SGD,VND,20719.0,20194.0
2441,2025-07-23,THB,VND,846.0,791.0
2442,2025-07-23,USD,VND,,
2443,2025-07-23,USD,VND,,
2444,2025-07-23,USD,VND,26324.0,25982.0
2445,2025-07-24,AUD,VND,17608.0,17025.0
2446,2025-07-24,CAD,VND,19560.0,18946.0
2447,2025-07-24,CHF,VND,33268.0,32620.0
2448,2025-07-24,CNY,VND,3690.0,3570.0
2449,2025-07-24,EUR,VND,31380.0,30352.0
2450,2025-07-24,GBP,VND,35914.0,34980.0
2451,2025-07-24,HKD,VND,3400.0,3198.0
2452,2025-07-24,JPY,VND,181.84,175.68
2453,2025-07-24,KRW,VND,19.8,17.8
2454,2025-07-24,NZD,VND,16084.0,15499.0
2455,2025-07-24,SGD,VND,20736.0,20210.0
2456,2025-07-24,THB,VND,842.0,788.0
2457,2025-07-24,USD,VND,,
2458,2025-07-24,USD,VND,,
2459,2025-07-24,USD,VND,26312.0,25972.0
2460,2025-07-25,AUD,VND,17466.0,16891.0
2461,2025-07-25,CAD,VND,19467.0,18851.0
2462,2025-07-25,CHF,VND,33180.0,32532.0
2463,2025-07-25,CNY,VND,3690.0,3570.0
2464,2025-07-25,EUR,VND,31340.0,30315.0
2465,2025-07-25,GBP,VND,35676.0,34747.0
2466,2025-07-25,HKD,VND,3401.0,3199.0
2467,2025-07-25,JPY,VND,180.33,174.21
2468,2025-07-25,KRW,VND,19.8,17.8
2469,2025-07-25,NZD,VND,15970.0,15385.0
2470,2025-07-25,SGD,VND,20662.0,20138.0
2471,2025-07-25,THB,VND,839.0,785.0
2472,2025-07-25,USD,VND,,
2473,2025-07-25,USD,VND,,
2474,2025-07-25,USD,VND,26320.0,25979.0
2475,2025-07-26,AUD,VND,17484.0,16903.0
2476,2025-07-26,CAD,VND,19443.0,18819.0
2477,2025-07-26,CHF,VND,33264.0,32622.0
2478,2025-07-26,CNY,VND,3690.0,3570.0
2479,2025-07-26,EUR,VND,31369.0,30330.0
2480,2025-07-26,GBP,VND,35662.0,34708.0
2481,2025-07-26,HKD,VND,3402.0,3199.0
2482,2025-07-26,JPY,VND,180.63,174.47
2483,2025-07-26,KRW,VND,19.8,17.8
2484,2025-07-26,NZD,VND,16008.0,15412.0
2485,2025-07-26,SGD,VND,20671.0,20138.0
2486,2025-07-26,THB,VND,840.0,786.0
2487,2025-07-26,USD,VND,,
2488,2025-07-26,USD,VND,,
2489,2025-07-26,USD,VND,26325.0,25980.0
2490,2025-07-28,AUD,VND,17416.0,16840.0
2491,2025-07-28,CAD,VND,19449.0,18830.0
2492,2025-07-28,CHF,VND,33137.0,32484.0
2493,2025-07-28,CNY,VND,3690.0,3570.0
2494,2025-07-28,EUR,VND,31248.0,30217.0
2495,2025-07-28,GBP,VND,35674.0,34742.0
2496,2025-07-28,HKD,VND,3410.0,3207.0
2497,2025-07-28,JPY,VND,180.21,174.03
2498,2025-07-28,KRW,VND,19.9,17.8
2499,2025-07-28,NZD,VND,15939.0,15354.0
2500,2025-07-28,SGD,VND,20663.0,20143.0
2501,2025-07-28,THB,VND,841.0,787.0
2502,2025-07-28,USD,VND,,
2503,2025-07-28,USD,VND,,
2504,2025-07-28,USD,VND,26385.0,26040.0
2505,2025-07-29,AUD,VND,17392.0,16813.0
2506,2025-07-29,CAD,VND,19429.0,18811.0
2507,2025-07-29,CHF,VND,32949.0,32301.0
2508,2025-07-29,CNY,VND,3690.0,3570.0
2509,2025-07-29,EUR,VND,31025.0,29986.0
2510,2025-07-29,GBP,VND,35538.0,34611.0
2511,2025-07-29,HKD,VND,3412.0,3210.0
2512,2025-07-29,JPY,VND,180.06,173.9
2513,2025-07-29,KRW,VND,19.7,17.7
2514,2025-07-29,NZD,VND,15896.0,15308.0
2515,2025-07-29,SGD,VND,20636.0,20108.0
2516,2025-07-29,THB,VND,841.0,787.0
2517,2025-07-29,USD,VND,,
2518,2025-07-29,USD,VND,,
2519,2025-07-29,USD,VND,26401.0,26060.0
2520,2025-07-30,AUD,VND,17338.0,16761.0
2521,2025-07-30,CAD,VND,19372.0,18755.0
2522,2025-07-30,CHF,VND,32934.0,32284.0
2523,2025-07-30,CNY,VND,3690.0,3570.0
2524,2025-07-30,EUR,VND,30933.0,29903.0
2525,2025-07-30,GBP,VND,35565.0,34629.0
2526,2025-07-30,HKD,VND,3409.0,3207.0
2527,2025-07-30,JPY,VND,180.55,174.41
2528,2025-07-30,KRW,VND,19.9,17.9
2529,2025-07-30,NZD,VND,15877.0,15291.0
2530,2025-07-30,SGD,VND,20605.0,20082.0
2531,2025-07-30,THB,VND,838.0,785.0
2532,2025-07-30,USD,VND,,
2533,2025-07-30,USD,VND,,
2534,2025-07-30,USD,VND,26380.0,26038.0
2535,2025-07-31,AUD,VND,17217.0,16633.0
2536,2025-07-31,CAD,VND,19280.0,18663.0
2537,2025-07-31,CHF,VND,32581.0,31929.0
2538,2025-07-31,CNY,VND,3690.0,3570.0
2539,2025-07-31,EUR,VND,30639.0,29595.0
2540,2025-07-31,GBP,VND,35201.0,34250.0
2541,2025-07-31,HKD,VND,3409.0,3207.0
2542,2025-07-31,JPY,VND,178.34,172.19
2543,2025-07-31,KRW,VND,19.8,17.8
2544,2025-07-31,NZD,VND,15754.0,15164.0
2545,2025-07-31,SGD,VND,20472.0,19941.0
2546,2025-07-31,THB,VND,834.0,781.0
2547,2025-07-31,USD,VND,,
2548,2025-07-31,USD,VND,,
2549,2025-07-31,USD,VND,26382.0,26037.0
2550,2025-08-01,AUD,VND,17146.0,16567.0
2551,2025-08-01,CAD,VND,19249.0,18632.0
2552,2025-08-01,CHF,VND,32460.0,31825.0
2553,2025-08-01,CNY,VND,3690.0,3570.0
2554,2025-08-01,EUR,VND,30536.0,29510.0
2555,2025-08-01,GBP,VND,34977.0,34042.0
2556,2025-08-01,HKD,VND,3411.0,3208.0
2557,2025-08-01,JPY,VND,177.69,171.57
2558,2025-08-01,KRW,VND,19.6,17.7
2559,2025-08-01,NZD,VND,15635.0,15047.0
2560,2025-08-01,SGD,VND,20437.0,19913.0
2561,2025-08-01,THB,VND,829.0,776.0
2562,2025-08-01,USD,VND,,
2563,2025-08-01,USD,VND,,
2564,2025-08-01,USD,VND,26398.0,26056.0
2565,2025-08-02,AUD,VND,17293.0,16706.0
2566,2025-08-02,CAD,VND,19371.0,18745.0
2567,2025-08-02,CHF,VND,32976.0,32317.0
2568,2025-08-02,CNY,VND,3690.0,3570.0
2569,2025-08-02,EUR,VND,31034.0,29992.0
2570,2025-08-02,GBP,VND,35325.0,34380.0
2571,2025-08-02,HKD,VND,3410.0,3207.0
2572,2025-08-02,JPY,VND,181.43,175.22
2573,2025-08-02,KRW,VND,19.6,17.7
2574,2025-08-02,NZD,VND,15780.0,15192.0
2575,2025-08-02,SGD,VND,20602.0,20071.0
2576,2025-08-02,THB,VND,839.0,785.0
2577,2025-08-02,USD,VND,,
2578,2025-08-02,USD,VND,,
2579,2025-08-02,USD,VND,26390.0,26040.0
2580,2025-08-04,AUD,VND,17295.0,16713.0
2581,2025-08-04,CAD,VND,19365.0,18747.0
2582,2025-08-04,CHF,VND,32763.0,32102.0
2583,2025-08-04,CNY,VND,3690.0,3570.0
2584,2025-08-04,EUR,VND,30964.0,29934.0
2585,2025-08-04,GBP,VND,35335.0,34390.0
2586,2025-08-04,HKD,VND,3408.0,3205.0
2587,2025-08-04,JPY,VND,180.73,174.56
2588,2025-08-04,KRW,VND,19.9,17.9
2589,2025-08-04,NZD,VND,15769.0,15178.0
2590,2025-08-04,SGD,VND,20607.0,20079.0
2591,2025-08-04,THB,VND,838.0,785.0
2592,2025-08-04,USD,VND,,
2593,2025-08-04,USD,VND,,
2594,2025-08-04,USD,VND,26368.0,26026.0
2595,2025-08-05,AUD,VND,17266.0,16690.0
2596,2025-08-05,CAD,VND,19370.0,18753.0
2597,2025-08-05,CHF,VND,32761.0,32101.0
2598,2025-08-05,CNY,VND,3690.0,3570.0
2599,2025-08-05,EUR,VND,30959.0,29925.0
2600,2025-08-05,GBP,VND,35397.0,34465.0
2601,2025-08-05,HKD,VND,3415.0,3212.0
2602,2025-08-05,JPY,VND,181.29,175.13
2603,2025-08-05,KRW,VND,19.9,17.9
2604,2025-08-05,NZD,VND,15743.0,15155.0
2605,2025-08-05,SGD,VND,20626.0,20106.0
2606,2025-08-05,THB,VND,842.0,788.0
2607,2025-08-05,USD,VND,,
2608,2025-08-05,USD,VND,,
2609,2025-08-05,USD,VND,26425.0,26080.0
2610,2025-08-06,AUD,VND,17351.0,16766.0
2611,2025-08-06,CAD,VND,19421.0,18793.0
2612,2025-08-06,CHF,VND,32845.0,32192.0
2613,2025-08-06,CNY,VND,3690.0,3570.0
2614,2025-08-06,EUR,VND,31081.0,30036.0
2615,2025-08-06,GBP,VND,35418.0,34464.0
2616,2025-08-06,HKD,VND,3413.0,3210.0
2617,2025-08-06,JPY,VND,181.07,174.85
2618,2025-08-06,KRW,VND,19.8,17.8
2619,2025-08-06,NZD,VND,15816.0,15219.0
2620,2025-08-06,SGD,VND,20647.0,20110.0
2621,2025-08-06,THB,VND,841.0,788.0
2622,2025-08-06,USD,VND,,
2623,2025-08-06,USD,VND,,
2624,2025-08-06,USD,VND,26415.0,26060.0
2625,2025-08-07,AUD,VND,17430.0,16855.0
2626,2025-08-07,CAD,VND,19447.0,18830.0
2627,2025-08-07,CHF,VND,32879.0,32229.0
2628,2025-08-07,CNY,VND,3690.0,3570.0
2629,2025-08-07,EUR,VND,31279.0,30251.0
2630,2025-08-07,GBP,VND,35564.0,34620.0
2631,2025-08-07,HKD,VND,3410.0,3208.0
2632,2025-08-07,JPY,VND,181.62,175.46
2633,2025-08-07,KRW,VND,19.9,17.9
2634,2025-08-07,NZD,VND,15891.0,15301.0
2635,2025-08-07,SGD,VND,20679.0,20163.0
2636,2025-08-07,THB,VND,843.0,789.0
2637,2025-08-07,USD,VND,,
2638,2025-08-07,USD,VND,,
2639,2025-08-07,USD,VND,26387.0,26047.0
2640,2025-08-08,AUD,VND,17409.0,16830.0
2641,2025-08-08,CAD,VND,19453.0,18835.0
2642,2025-08-08,CHF,VND,32801.0,32165.0
2643,2025-08-08,CNY,VND,3690.0,3570.0
2644,2025-08-08,EUR,VND,31170.0,30142.0
2645,2025-08-08,GBP,VND,35759.0,34822.0
2646,2025-08-08,HKD,VND,3411.0,3209.0
2647,2025-08-08,JPY,VND,181.18,175.01
2648,2025-08-08,KRW,VND,19.8,17.8
2649,2025-08-08,NZD,VND,15885.0,15301.0
2650,2025-08-08,SGD,VND,20666.0,20141.0
2651,2025-08-08,THB,VND,842.0,789.0
2652,2025-08-08,USD,VND,,
2653,2025-08-08,USD,VND,,
2654,2025-08-08,USD,VND,26399.0,26057.0
2655,2025-08-09,AUD,VND,17434.0,16848.0
2656,2025-08-09,CAD,VND,19421.0,18804.0
2657,2025-08-09,CHF,VND,32825.0,32176.0
2658,2025-08-09,CNY,VND,3690.0,3570.0
2659,2025-08-09,EUR,VND,31193.0,30159.0
2660,2025-08-09,GBP,VND,35793.0,34855.0
2661,2025-08-09,HKD,VND,3412.0,3210.0
2662,2025-08-09,JPY,VND,181.1,174.95
2663,2025-08-09,KRW,VND,19.8,17.8
2664,2025-08-09,NZD,VND,15907.0,15311.0
2665,2025-08-09,SGD,VND,20669.0,20135.0
2666,2025-08-09,THB,VND,844.0,789.0
2667,2025-08-09,USD,VND,,
2668,2025-08-09,USD,VND,,
2669,2025-08-09,USD,VND,26405.0,26060.0
2670,2025-08-11,AUD,VND,17410.0,16835.0
2671,2025-08-11,CAD,VND,19410.0,18791.0
2672,2025-08-11,CHF,VND,32802.0,32155.0
2673,2025-08-11,CNY,VND,3690.0,3570.0
2674,2025-08-11,EUR,VND,31218.0,30191.0
2675,2025-08-11,GBP,VND,35830.0,34893.0
2676,2025-08-11,HKD,VND,3413.0,3211.0
2677,2025-08-11,JPY,VND,181.33,175.22
2678,2025-08-11,KRW,VND,19.8,17.8
2679,2025-08-11,NZD,VND,15857.0,15269.0
2680,2025-08-11,SGD,VND,20682.0,20156.0
2681,2025-08-11,THB,VND,842.0,788.0
2682,2025-08-11,USD,VND,,
2683,2025-08-11,USD,VND,,
2684,2025-08-11,USD,VND,26409.0,26069.0
2685,2025-08-12,AUD,VND,17363.0,16784.0
2686,2025-08-12,CAD,VND,19404.0,18790.0
2687,2025-08-12,CHF,VND,32770.0,32123.0
2688,2025-08-12,CNY,VND,3690.0,3570.0
2689,2025-08-12,EUR,VND,31153.0,30124.0
2690,2025-08-12,GBP,VND,35868.0,34940.0
2691,2025-08-12,HKD,VND,3417.0,3215.0
2692,2025-08-12,JPY,VND,180.47,174.35
2693,2025-08-12,KRW,VND,19.8,17.8
2694,2025-08-12,NZD,VND,15825.0,15237.0
2695,2025-08-12,SGD,VND,20677.0,20152.0
2696,2025-08-12,THB,VND,840.0,787.0
2697,2025-08-12,USD,VND,,
2698,2025-08-12,USD,VND,,
2699,2025-08-12,USD,VND,26445.0,26104.0
2700,2025-08-13,AUD,VND,17559.0,16981.0
2701,2025-08-13,CAD,VND,19470.0,18852.0
2702,2025-08-13,CHF,VND,33124.0,32473.0
2703,2025-08-13,CNY,VND,3690.0,3570.0
2704,2025-08-13,EUR,VND,31492.0,30463.0
2705,2025-08-13,GBP,VND,36205.0,35267.0
2706,2025-08-13,HKD,VND,3420.0,3217.0
2707,2025-08-13,JPY,VND,182.11,175.97
2708,2025-08-13,KRW,VND,19.8,17.8
2709,2025-08-13,NZD,VND,16028.0,15439.0
2710,2025-08-13,SGD,VND,20812.0,20286.0
2711,2025-08-13,THB,VND,846.0,793.0
2712,2025-08-13,USD,VND,,
2713,2025-08-13,USD,VND,,
2714,2025-08-13,USD,VND,26463.0,26120.0
2715,2025-08-14,AUD,VND,17458.0,16876.0
2716,2025-08-14,CAD,VND,19421.0,18804.0
2717,2025-08-14,CHF,VND,32943.0,32302.0
2718,2025-08-14,CNY,VND,3690.0,3570.0
2719,2025-08-14,EUR,VND,31346.0,30319.0
2720,2025-08-14,GBP,VND,36171.0,35240.0
2721,2025-08-14,HKD,VND,3421.0,3218.0
2722,2025-08-14,JPY,VND,182.66,176.53
2723,2025-08-14,KRW,VND,19.8,17.8
2724,2025-08-14,NZD,VND,15897.0,15311.0
2725,2025-08-14,SGD,VND,20759.0,20235.0
2726,2025-08-14,THB,VND,843.0,790.0
2727,2025-08-14,USD,VND,,
2728,2025-08-14,USD,VND,,
2729,2025-08-14,USD,VND,26442.0,26100.0
2730,2025-08-15,AUD,VND,17409.0,16830.0
2731,2025-08-15,CAD,VND,19406.0,18789.0
2732,2025-08-15,CHF,VND,32988.0,32339.0
2733,2025-08-15,CNY,VND,3690.0,3570.0
2734,2025-08-15,EUR,VND,31374.0,30346.0
2735,2025-08-15,GBP,VND,36143.0,35195.0
2736,2025-08-15,HKD,VND,3429.0,3227.0
2737,2025-08-15,JPY,VND,182.47,176.34
2738,2025-08-15,KRW,VND,19.8,17.9
2739,2025-08-15,NZD,VND,15840.0,15249.0
2740,2025-08-15,SGD,VND,20751.0,20233.0
2741,2025-08-15,THB,VND,843.0,789.0
2742,2025-08-15,USD,VND,,
2743,2025-08-15,USD,VND,,
2744,2025-08-15,USD,VND,26452.0,26110.0
2745,2025-08-16,AUD,VND,17420.0,16824.0
2746,2025-08-16,CAD,VND,19375.0,18751.0
2747,2025-08-16,CHF,VND,32962.0,32301.0
2748,2025-08-16,CNY,VND,3690.0,3570.0
2749,2025-08-16,EUR,VND,31409.0,30364.0
2750,2025-08-16,GBP,VND,36135.0,35183.0
2751,2025-08-16,HKD,VND,3429.0,3226.0
2752,2025-08-16,JPY,VND,182.13,175.88
2753,2025-08-16,KRW,VND,19.8,17.9
2754,2025-08-16,NZD,VND,15842.0,15238.0
2755,2025-08-16,SGD,VND,20747.0,20205.0
2756,2025-08-16,THB,VND,842.0,787.0
2757,2025-08-16,USD,VND,,
2758,2025-08-16,USD,VND,,
2759,2025-08-16,USD,VND,26460.0,26105.0
2760,2025-08-18,AUD,VND,17440.0,16862.0
2761,2025-08-18,CAD,VND,19416.0,18802.0
2762,2025-08-18,CHF,VND,32939.0,32304.0
2763,2025-08-18,CNY,VND,3690.0,3570.0
2764,2025-08-18,EUR,VND,31378.0,30350.0
2765,2025-08-18,GBP,VND,36117.0,35183.0
2766,2025-08-18,HKD,VND,3433.0,3231.0
2767,2025-08-18,JPY,VND,181.96,175.84
2768,2025-08-18,KRW,VND,19.8,17.8
2769,2025-08-18,NZD,VND,15885.0,15300.0
2770,2025-08-18,SGD,VND,20765.0,20245.0
2771,2025-08-18,THB,VND,841.0,788.0
2772,2025-08-18,USD,VND,,
2773,2025-08-18,USD,VND,,
2774,2025-08-18,USD,VND,26474.0,26134.0
2775,2025-08-19,AUD,VND,17395.0,16813.0
2776,2025-08-19,CAD,VND,19403.0,18786.0
2777,2025-08-19,CHF,VND,33033.0,32384.0
2778,2025-08-19,CNY,VND,3690.0,3570.0
2779,2025-08-19,EUR,VND,31403.0,30375.0
2780,2025-08-19,GBP,VND,36096.0,35151.0
2781,2025-08-19,HKD,VND,3444.0,3242.0
2782,2025-08-19,JPY,VND,181.75,175.58
2783,2025-08-19,KRW,VND,19.8,17.8
2784,2025-08-19,NZD,VND,15868.0,15274.0
2785,2025-08-19,SGD,VND,20776.0,20247.0
2786,2025-08-19,THB,VND,841.0,788.0
2787,2025-08-19,USD,VND,,
2788,2025-08-19,USD,VND,,
2789,2025-08-19,USD,VND,26495.0,26153.0
2790,2025-08-20,AUD,VND,17309.0,16724.0
2791,2025-08-20,CAD,VND,19394.0,18767.0
2792,2025-08-20,CHF,VND,33096.0,32431.0
2793,2025-08-20,CNY,VND,3690.0,3570.0
2794,2025-08-20,EUR,VND,31426.0,30383.0
2795,2025-08-20,GBP,VND,36170.0,35215.0
2796,2025-08-20,HKD,VND,3450.0,3246.0
2797,2025-08-20,JPY,VND,182.66,176.39
2798,2025-08-20,KRW,VND,19.8,17.8
2799,2025-08-20,NZD,VND,15668.0,15072.0
2800,2025-08-20,SGD,VND,20808.0,20271.0
2801,2025-08-20,THB,VND,844.0,789.0
2802,2025-08-20,USD,VND,,
2803,2025-08-20,USD,VND,,
2804,2025-08-20,USD,VND,26526.0,26230.0
2805,2025-08-21,AUD,VND,17298.0,16712.0
2806,2025-08-21,CAD,VND,19402.0,18783.0
2807,2025-08-21,CHF,VND,33189.0,32548.0
2808,2025-08-21,CNY,VND,3690.0,3570.0
2809,2025-08-21,EUR,VND,31476.0,30432.0
2810,2025-08-21,GBP,VND,36130.0,35181.0
